"enriched_at","worker","domain","ctl_tld","ctl_issuer","ctl_subdomain_count","ctl_subdomains","dns_a","dns_aaaa","dns_mx","dns_txt","dns_cname","http_status","http_response_time","http_blocked","http_content_type","http_tech","http_apps","http_language","http_title","http_meta_description","http_pages","http_emails","http_error","http_h1","http_body_snippet","business_model","industry","classification_confidence","http_schema_type","http_og_type","bgp_ip","bgp_asn_number","bgp_asn_org","bgp_asn_country","bgp_asn_prefix","inferred_country","rdap_domain_created_at","rdap_domain_expires_at","rdap_domain_updated_at","rdap_registrar","rdap_registrar_iana_id","rdap_nameservers","rdap_status","rdap_error","tranco_rank","majestic_rank","majestic_ref_subnets","is_malware","is_phishing","is_disposable_email","estimated_revenue","estimated_employees","revenue_confidence","revenue_evidence"
"2026-04-02 07:02:56","worker_dev@127.0.0.1","strengthara.com","com","R13",1,"www","188.245.223.215","","10:fwd1.porkbun.com|20:fwd2.porkbun.com","google-site-verification=Xw1-mmV3WUPanP5w7HTeJxcmo77bBeYwO-6bFJiU2aY|google-site-verification=yc0qutqzopZdNZnBxxFo6dfdHr_CTQF4G7KEJLg0B1Y|v=spf1 include:_spf.porkbun.com ~all","",200,2623,"","text/html","Nginx|Open Graph|Google Search Console","","es","Strengthara | Your Personalized Fitness Journey","Strengthara","","","","","Strengthara | Your Personalized Fitness Journey","SaaS","",0.7,"SoftwareApplication","website","188.245.223.215","24940","HETZNER-AS, DE","DE","188.245.0.0/16","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.73,"spf_includes:1→micro|tech_count:3→small|schema:softwareapplication→small"
"2026-04-04 04:29:45","worker_dev@127.0.0.1","strikingwebservices.com","com","R12",0,"","77.37.48.49|93.127.187.15","2A02:4780:38:1968:E733:EE05:933:989C|2A02:4780:16:C76E:BE90:F198:D53F:ECB1","5:mx1.hostinger.com|10:mx2.hostinger.com","v=spf1 include:_spf.mail.hostinger.com ~all","",200,2233,"","text/html; charset=UTF-8","Chart.js|Google Fonts|PHP|WordPress|cdnjs","Elementor","en","Striking Web Services &#8211; MAKING A STRONG IMPRESSION","","","","","SEO Solutions Built for Real Business Growth","Striking Web Services MAKING A STRONG IMPRESSION Skip to content 💬 Talk to an Expert Ranked Keywords 0 + SEO Solutions Built for Real Business Growth Get Started Free SEO Audit Projects Delivered 0 + 🚀 Page 5 to Page 1 Striking Web Services helped us go from page 5 to page 1 on Google in just weeks. Amazing results and incredible support! Ritesh Sharma DevOrders - Founder Years 0 + About Striking Web Services Strategic. Creative. Data-Driven. That's Us. Striking Web Services is a results-driven ","SaaS","Marketing",0.62,"","","77.37.48.49","47583","AS-HOSTINGER, CY","DE","77.37.48.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.81,"spf_includes:1→micro|tech_count:5→small|hosting:shared:as-hostinger→micro|dns_lb:4_records→mid_market"
"2026-04-02 10:55:48","worker_dev@127.0.0.1","strong-bits.com","com","R12",1,"ae","31.31.198.226","2A00:F940:2:2:1:4:0:98","10:emx.mail.ru","v=spf1 redirect=_spf.mail.ru|MS=24746D0831A6D3BF56D1976601CACD1D3A59FFB4","",200,1335,"","text/html","Google Fonts|Nginx","","en","Strong Bits Ultimate Expertise","","","info@strong-bits.com","","SB .","Strong Bits Ultimate Expertise SB . --> Home About Services Contact Get Started Powerful Digital Solutions With SB . We are a leading telecom solution provider ECommerce Analytics VAS Security Cloud Strong Bits is a leading telecom solution provider offering Unified Solutions By striving to increase customer loyalty and lifetime for mobile operators, we have expanded our portfolio to cover a wide range of solutions to reach different customer profiles. We offer high-quality solutions through our","SaaS","DevTools",0.53,"","","31.31.198.226","197695","AS-REG, RU","RU","31.31.198.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 05:19:42","worker_dev@127.0.0.1","successionlink.com","com","E7",1,"media","162.159.140.98|172.66.0.96","","1:aspmx.l.google.com|5:alt2.aspmx.l.google.com|5:alt1.aspmx.l.google.com|10:alt4.aspmx.l.google.com|10:alt3.aspmx.l.google.com","v=spf1 include:servers.mcsv.net include:_spf.google.com include:spf.mandrillapp.com include:emsd1.com ~all|27NZ1VOZXF80hiv1Zq7ljFsBIesfvJ","",200,1646,"","text/html; charset=utf-8","Cloudflare|Google Maps|Google Tag Manager|Open Graph|Sentry|Stripe|jsDelivr|Google Workspace","","en","FinLink - Trusted Marketplace for Financial Professionals","FinLink is a marketplace that provides financial professionals with a platform for buying, selling, and merging practices.","/pricing|/join|/login|/account/marketplace-redirect/mna|/account/marketplace-redirect/recruiting|/account/marketplace-redirect/office|/api/resources/sl-valuation-redirect|/account/billing|/account/listing/setup|/account/preferences","","","Link with Your Next Opportunity","FinLink - Trusted Marketplace for Financial Professionals Opportunities M&A Recruiting Office Space Jobs Social Pricing Resources Lending Valuations Listing Spotlight Login Join Opportunities Jobs Podcasts Resources --> Resources Podcasts Social Pricing M&A Services {{ request.META.ENTERPRISE.chalice_text_label }} Get started Link with Your Next Opportunity Fin.Link is the largest community of financial professionals seeking their perfect opportunity. Whether you re crafting an exit strategy or ","SaaS","Fintech",0.58,"","article","162.159.140.98","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","162.159.128.0/19","",\N,\N,\N,"","","","","",3350729,\N,\N,"","","","$1M-$10M","11-50",0.8,"tranco:beyond_1m:3350729→micro|mx:GoogleWorkspace→small|spf_includes:4→small|martech:Mailchimp→micro|tech_count:8→small"
"2026-04-02 08:50:23","worker_dev@127.0.0.1","successsystems.io","io","R12",0,"","161.35.56.167","","0:successsystems-io.mail.protection.outlook.com","v=spf1 include:spf.protection.outlook.com -all","",200,1461,"","text/html; charset=utf-8","Nginx|WordPress|Microsoft 365","Breeze|Elementor","en","Success Systems","","/contact-us","","","Type of tools we build:","Success Systems Skip to content About Us Blog Contact Us Menu About Us Blog Contact Us First Name Last Name Phone Email Message By clicking 'Submit,' I consent to the SMS terms, agreeing to receive up to 5 promotional messages per month from SuccessSystems.io via automated calls or texts. I understand that I can opt-out at any time by replying 'STOP.' I electronically agree to: (1) allow SuccessSystems.io to contact me using a live agent, artificial or prerecorded voice, and SMS text at my resid","SaaS","",0.56,"","","161.35.56.167","14061","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US","161.35.48.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.72,"mx:Microsoft365→mid_market|spf_includes:1→micro|tech_count:3→small|app_count:2→small"
"2026-04-02 04:48:26","worker_dev@127.0.0.1","sulaberidze.uk","uk","WE1",0,"","104.21.74.10|172.67.152.172","2606:4700:3034:0:0:0:6815:4A0A|2606:4700:3035:0:0:0:AC43:98AC","10:mx01.mail.icloud.com|10:mx02.mail.icloud.com","apple-domain=Z4gHhGAcYup6vqpx|v=spf1 include:icloud.com ~all","",200,1204,"","text/html;charset=UTF-8","Cloudflare","","en","Cloudflare","","","","","","Cloudflare The owner of this domain hasn't put up a website yet. Try visiting again soon. This domain is registered using Cloudflare Registrar. Are you the domain owner? Log in to the Cloudflare Dashboard to create a root domain record. What is Cloudflare? Cloudflare is a global cloud provider designed to make everything you connect to the Internet secure, private, fast, and reliable. Our mission is to help build a better Internet. Download 1.1.1.1 — the free app that makes your Internet safer. ","SaaS","",0.46,"","","104.21.74.10","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.64.0/20","","2025-06-10 14:00:00","2026-06-10 14:00:00","2025-06-10 14:05:08","Cloudflare, Inc.","","elijah.ns.cloudflare.com.|yolanda.ns.cloudflare.com.","client transfer prohibited","",\N,\N,\N,"","","","<$1M","1-10",0.84,"registrar:Cloudflare→small|spf_includes:1→micro|tech_count:1→micro|domain_age:1yr→micro|ns:Cloudflare→small|dns_lb:4_records→mid_market"
"2026-04-03 05:51:19","worker_dev@127.0.0.1","sunucumadeni.com","com","R12",1,"autoconfig","104.21.83.13|172.67.166.197","2606:4700:3031:0:0:0:6815:530D|2606:4700:3034:0:0:0:AC43:A6C5","10:mail.sunucumadeni.com","v=spf1 include:spf.mailjet.com mx ~all|google-site-verification=XnQSUQbuK_IVkVMT5fjR96KP0ivswsAeHFDXUDeKbKQ","",200,1051,"","text/html; charset=UTF-8","Cloudflare|Google Analytics|Google Fonts|cdnjs|Google Search Console","Tawk.to","tr","VDS, Sanal Sunucu Satın Al | Sunucu Madeni","Sunucu Madeni - Yüksek performanslı sanal sunucular | Ekonomik VDS çözümleri| Uygun Fiyatlı VDS VPS sunucular","","info@sunucumadeni.com","","Hayalinizdeki Alan Adını Hemen Bulun!","VDS, Sanal Sunucu Satın Al | Sunucu Madeni X Lütfen Ülke (Bölge) Seçiniz Türkiye (Türkçe) Worldwide (English) X Lütfen Para Birimi Seçiniz ₺ Türk Lirası $ US Dollar X Lütfen Ülke (Bölge) Seçiniz Türkiye (Türkçe) Worldwide (English) X Lütfen Para Birimi Seçiniz ₺ Türk Lirası $ US Dollar [email protected] +90 (850) 840 4614 TRY Giriş Yap Alan Adı VDS Sanal Sunucu Sanal Sunucu Ekonomik Sanal Sunucu SSD Disk Yapısı Intel Xeon E5-2699 V4 Premium Sanal Sunucu SSD Disk Yapısı Intel Xeon Platinum 8173M ","SaaS","",0.62,"","","104.21.83.13","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.80.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.74,"spf_includes:1→micro|tech_count:5→small|dns_lb:4_records→mid_market"
"2026-04-03 02:01:02","worker_dev@127.0.0.1","supjav-slender.com","com","R13",1,"autodiscover","183.90.183.161","","10:supjav-slender.com","v=spf1 ip4:183.90.183.161 include:_spf.cbsv.jp ~all","",403,1129,"","text/html","LiteSpeed","","en","403 Forbidden","","","","","403","403 Forbidden 403 Forbidden Access to this resource on the server is denied! Proudly powered by LiteSpeed Web Server Please be advised that LiteSpeed Technologies Inc. is not a web hosting company and, as such, has no control over content found on this site.","SaaS","",0.56,"","","183.90.183.161","37907","DIGIROCK DigiRock, Inc., JP","JP","183.90.176.0/21","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.74,"spf_includes:1→micro|tech_count:1→micro|hosting:own_asn:digirock digirock→enterprise"
"2026-04-03 02:52:04","worker_dev@127.0.0.1","supra.com","com","WE1",1,"rpc-testnet1","172.66.0.96|162.159.140.98","2A06:98C1:58:0:0:0:0:60|2606:4700:7:0:0:0:0:60","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","google-site-verification=Z8IlHKRe0u4eOUE6kmumvbezAo5v1h56IWdvX9MHY_E|google-site-verification=jly_uGIADBzwf5nqfyVCIobGEmoD8IboSs7FHZFf90c|hibp-verify=dweb_m3wpuhu5fgd870g69mznrp6o|v=spf1 include:_spf.google.com ~all|atlassian-domain-verification=pll4oB994i/NkzdLx8Q39gx1Gns53s9h3XXO4XZiP8aWUpRDT8zvU9W49DB6ta9S|brevo-code:47df943a4f0509aaa71f5379616a338b|google-site-verification=HKLlReDkagSFJx_gCSEZko8UBUjK_R8RCXZwU2YCqJE","",200,409,"","text/html; charset=utf-8","Cloudflare|Google Analytics|Google Tag Manager|HubSpot|Next.js|Open Graph|cdnjs|Google Search Console|Google Workspace","","en","Supra: A Faster, Better Web3 Experience for Everyone","Supra is the world&#x27;s highest-performing, fully vertically integrated L1 blockchain, and it&#x27;s about to change everything.","/contact|/developers","","","Build the Future of Finance with Automatic DeFi","Supra: A Faster, Better Web3 Experience for Everyone The official wallet of Supra. DOWNLOAD NOW Products Supra L1: Vertical Integration Integrating oracles, dVRF, automation, bridges, and multiple VMs into one network. AutoFi Unlocking all-new blockchain revenue models with system-level automation on Supra. AI Agents All the tools for fully onchain, trust minimized AI Agents, integrated on one chain. Threshold AI Oracles Putting AI insights onchain in a trustless, decentralized, and secure manne","SaaS","Fintech",0.63,"","website","172.66.0.96","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","172.66.0.0/22","",\N,\N,\N,"","","","","",193090,116315,981,"","","","$1M-$10M","11-50",0.84,"tranco:top_500k:193090→small|majestic:top_500k:116315→mid_market|ref_subnets:981→mid_market|mx:GoogleWorkspace→small|spf_includes:1→micro|martech:HubSpot→small|tech_count:9→small|tools:Atlassian→mid_market|dns_lb:4_records→mid_market"
"2026-04-04 04:45:29","worker_dev@127.0.0.1","suptechies.com","com","R13",0,"","193.203.185.246","2A02:4780:11:1231:0:1CD8:AABE:3","5:mx1.hostinger.com|10:mx2.hostinger.com","v=spf1 include:_spf.mail.hostinger.com ~all|google-site-verification=QmZBgE6McK-fcxpIK65uKfAqE19SFvjqAQ8jaDNozPQ","",200,1839,"","text/html; charset=UTF-8","Google Fonts|LiteSpeed|LiteSpeed Cache|Open Graph|PHP|WooCommerce|WordPress|Google Search Console","Contact Form 7|Elementor|WPForms","en","Home &#045; suptechies.com","At SupTechies, we empower individuals and businesses with supercharged tech services that fuel growth and innovation. Our tailored solutions are designed to","/contact","contact@suptechies.com|info@suptechies.com","","","Home suptechies.com Skip to content Home Blog Services Menu Toggle Top Notch Programming App Development Web Development Data Analytics Cyber Security Linux Tools AI and ML SAP UI and UX Portfolio About Why Us? Contact Us Main Menu About AI and ML App Development blog Contact Cyber Security Data Analytics Disclaimer Home Linux Tools Portfolio Privacy Policy SAP Services Submit Your Requirements Top Notch Programming UI and UX Web Development Why Us Where Super Technology Meets Super Talent to De","SaaS","DevTools",0.56,"Organization","website","193.203.185.246","47583","AS-HOSTINGER, CY","DE","193.203.184.0/22","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.79,"spf_includes:1→micro|tech_count:8→small|app_count:3→small|hosting:shared:as-hostinger→micro|schema:Organization→mid_market"
"2026-04-02 03:33:18","worker_dev@127.0.0.1","surgps.com","com","R12",1,"rastreo","66.225.201.71","","10:mail.surgps.com","v=spf1 ip4:213.109.76.170 ip4:66.225.201.66 ip4:66.225.201.71 include:mxsspf.sendpulse.com include:_spf.wialon.com include:relay.mailchannels.net mx ~all|v=DKIM1; k=rsa; t=s; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQCqu77cjE4YEW7/NnwP7AwjFnXPE36EXnJ9Vji8w3J6EZUGIGHq6a6jQ3tSsRk+EKZ4UMGCB2I15J+wxJOYCAL+cmYaNl0icFazzlRN9T3fpvL+bAMdt5XZn4xYHGn1Te9iAEMx7FA0S1Ro7Uxur9gWotq7b6TQcOtVPxBUlvJ8gwIDAQAB|google-site-verification=qnn-y4LM5YdWh5VxA_QUipDfyBMoCgI8Msa5EHKUW_g","",200,2418,"","text/html","Google Analytics|Google Fonts|Open Graph|Google Search Console","","es","SURGPS | Control y Rastreo GPS de Empleados en Campo","¿Sabe dónde están sus empleados en campo? Rastreo GPS en tiempo real, reportes de visitas y productividad. Desde $12/mes. Pruebe SURGPS gratis.","","correo@empresa.com","","CONTROL TOTAL DE SU EQUIPO EN CAMPO","SURGPS | Control y Rastreo GPS de Empleados en Campo Funciones Proceso Precios Casos Contacto Acceder Comprar Gestión GPS inteligente · Sin Hardware CONTROL TOTAL DE SU EQUIPO EN CAMPO Conozca dónde están sus empleados, qué hacen y qué resultados generan — en tiempo real . Con Autogeocercas IA , rastreo en horario laboral y reportes inteligentes. Sin comprar un solo equipo GPS. Empezar desde $ 10 /empleado Ver funciones Sin contratos PayPal · Cripto Android e iOS Sin costos ocultos 🤖 IA activa G","SaaS","",0.7,"SoftwareApplication","website","66.225.201.71","23352","SERVERCENTRAL - DEFT.COM, US","US","66.225.192.0/18","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.49,"spf_includes:3→small|tech_count:4→small|hosting:own_asn:servercentral - deft→enterprise|schema:softwareapplication→small"
"2026-04-02 05:23:38","worker_dev@127.0.0.1","sursakit.com","com","R13",2,"preview-editorui-website-i1y9uh-gurmt4|preview","172.67.193.237|104.21.52.14","2606:4700:3032:0:0:0:6815:340E|2606:4700:3032:0:0:0:AC43:C1ED","0:sursakit-com.mail.protection.outlook.com","v=spf1 include:spf.protection.outlook.com -all|MS=ms21847566","",200,2171,"","text/html; charset=utf-8","Cloudflare|Next.js|Open Graph|Schema.org JSON-LD|Microsoft 365","","en","humafu : One workspace. Your whole team. Zero setup.","The cloud IDE where distributed teams code together in real-time. Currently in beta — early access is free.","/contact","sayhi@humafu.com","","One workspace. Your whole team. Zero setup.","humafu : One workspace. Your whole team. Zero setup. features careers about contact humafu join waitlist humafu beta One workspace. Your whole team. Zero setup. The cloud IDE where distributed teams code together in real-time. New developers start contributing in minutes, not days. Request Early Access See How It Works your team, synchronized. one shared workspace where everyone codes together, sees progress live, and uses ai with full team context. Share a link. They re coding. No laptop setup.","SaaS","",0.7,"SoftwareApplication","website","172.67.193.237","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","172.67.192.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.61,"mx:Microsoft365→mid_market|spf_includes:1→micro|tech_count:5→small|dns_lb:4_records→mid_market|schema:softwareapplication→small"
"2026-04-03 03:57:08","worker_dev@127.0.0.1","suttis.ch","ch","E8",1,"pass","217.26.48.101","2A00:D70:0:A:0:0:0:166","10:mx1.mail.hostpoint.ch|10:mx2.mail.hostpoint.ch","v=spf1 redirect=spf-permissive.mail.hostpoint.ch","",200,1777,"","text/html","Apache|Google Fonts","","en","Hello, this domain has been purchased at Hostpoint","","","","","","Hello, this domain has been purchased at Hostpoint We're glad that you purchased your desired domain from us. Thank you! Now all that's left is to quickly set up a nice website. Not quite there yet? No worries we'll take care of it. Hostpoint is glad to handle your web hosting services. We offer a flexible, all-in-one package for all e-mail and web projects tailored to your exact requirements. And with a unique, flexible Control Panel that gives you convenient access to your server at all times.","SaaS","",0.56,"","","217.26.48.101","29097","HOSTPOINT-AS, CH","CH","217.26.48.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 02:39:13","worker_dev@127.0.0.1","swiftait.com","com","R13",0,"","5.9.147.93","","0:swiftait.com","v=spf1 +a +mx +ip4:5.9.147.93 ~all","",200,1714,"","text/html; charset=utf-8","Nginx","","en","SwiftAIT - AI Audio & Video Transcription","","/signup|/login|/dashboard","enterprise@swiftait.com|support@swiftait.com","","AI Audio & Video Transcription","SwiftAIT - AI Audio & Video Transcription ⚡ SwiftAIT Home Upload Pricing Contact Us Login Sign Up Dashboard Logout AI Audio & Video Transcription Professional-grade transcription with speaker identification powered by AI Choose Your Plan Select the perfect plan for your transcription needs Free Plan $0 Try for free 2 free transcripts per day Up to 30 minutes per file Basic speaker identification Basic export formats For Business/Teams Please Contact enterprise@swiftait.com Get Started Free Most ","SaaS","",0.5,"","","5.9.147.93","24940","HETZNER-AS, DE","DE","5.9.0.0/16","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 03:19:29","worker_dev@127.0.0.1","synergycrm.io","io","R12",0,"","208.97.138.5","","0:mx1.mailchannels.net|0:mx2.mailchannels.net","v=spf1 include:_spf.google.com ~all|google-site-verification=dng3GDPyAVmaC6ylhEzPQZAlFZfAPkt-zuaS1fkbE7w","",200,1777,"","text/html; charset=UTF-8","Apache|Google Analytics|WordPress|Google Search Console","Elementor|WP Rocket","en","Lamassu CRM","","","","","","Lamassu CRM Skip to content Home About Us Solutions Testimonials Contact Us Home About Us Solutions Testimonials Contact Us SCHEDULE A DEMO The industry s only custom made, from scratch, wholesale and investor specific CRM. Unlike any other platform out there, you will now have a competitive advantage over others in your market place. A Team Dedicated To Providing The Wholesake Industry’s Most Powerful Lead Management Solution We directly manage over 4million wholesale seller leads and have prou","SaaS","Marketing",0.62,"","","208.97.138.5","26347","DREAMHOST-AS - New Dream Network, LLC, US","US","208.97.128.0/18","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.82,"spf_includes:1→micro|tech_count:4→small|app_count:2→small|hosting:shared:dreamhost-as - new d→micro"
"2026-04-02 09:15:44","worker_dev@127.0.0.1","synergylandgrp.com","com","E7",0,"","66.96.160.152","","30:mx.synergylandgrp.com","v=spf1 ip4:66.96.128.0/18 include:websitewelcome.com ?all","",200,1619,"","text/html","","","sco","","","","","","This site is under development","Web Hosting by Netfirms | Free Domain Names by Netfirms This site is under development This is a default template, indicating that the webmaster has not yet uploaded a Web site to the server. For information on how to build or upload a site, please visit your web hosting company's site.","SaaS","",0.56,"","","66.96.160.152","29873","BIZLAND-SD - Newfold Digital, Inc., US","US","66.96.128.0/18","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-02 03:13:26","worker_dev@127.0.0.1","syntaxlab.com.br","com.br","R12",0,"","104.21.23.20|172.67.208.107","2606:4700:3034:0:0:0:AC43:D06B|2606:4700:3036:0:0:0:6815:1714","5:mx1.hostinger.com|10:mx2.hostinger.com","583d905532dade693a68de4343213af9|v=spf1 include:_spf.mail.hostinger.com ~all","",200,1435,"","text/html; charset=UTF-8","Cloudflare|Google Fonts|LiteSpeed Cache|Open Graph|PHP|WordPress","Elementor|Yoast SEO","pt","SyntaxLab | Automação de Processos, Agentes IA e Produto SaaS","Sua empresa ainda perde tempo e dinheiro com processos manuais? Transformamos operações manuais em processos inteligentes: Automações com IA.","","","","","SyntaxLab | Automação de Processos, Agentes IA e Produto SaaS Automação de processos Produto SaaS Agentes de IA Análise de Dados Sistemas que substituem trabalho manual por operação automática Projetamos e implementamos automações, integrações e agentes de IA que assumem processos críticos do seu negócio, com controle, segurança e escala. whatsapp Automatizar Syntax Lab – Automação, Agentes de IA e SaaS © 2026. Todos os direitos reservados. CNPJ: 61.779.209/0001-90 Política de Privacidade","SaaS","",0.64,"Organization","website","104.21.23.20","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.16.0/20","","2025-11-29 14:51:05","2026-11-29 14:51:05","2025-11-30 20:19:44","","","fiona.ns.cloudflare.com|john.ns.cloudflare.com","active","",\N,\N,\N,"","","","<$1M","1-10",0.82,"spf_includes:1→micro|tech_count:6→small|app_count:2→small|domain_age:1yr→micro|ns:Cloudflare→small|dns_lb:4_records→mid_market|schema:Organization→mid_market"
"2026-04-02 04:01:37","worker_dev@127.0.0.1","synthesales.com","com","E8",5,"www|www|www|www|jylyfgpanel","136.243.254.39","","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","google-site-verification=9QyYqUpreLbWafoaeJa-IgkzrLiwuwmPxCXJ3qbhYj8|v=spf1 include:_spf.mailersend.net include:_spf.google.com ~all","",200,1657,"","text/html; charset=utf-8","Next.js|Google Search Console|Google Workspace","","en","Synthesales - AI-Enhanced B2B CRM &amp; Sales Automation Platform","Modern, self-hosted CRM with AI-powered sales automation, project management, billing, and support for high-performing B2B sales teams. Boost conversions with 500+ integrations.","/pricing|/sign-up|/sign-in","info@synthesales.com","","AI-Enhanced B2B CRM &amp; Sales Automation Platform","Synthesales - AI-Enhanced B2B CRM Sales Automation Platform Home Sales AI Studio Integrations Request a demo Start free trial AI-Enhanced B2B CRM Sales Automation Platform Try it out 4.6k Hardworking Members AI-Enhanced CRM Features for Modern Sales Teams Synthesales combines CRM, project management, billing, and AI automation to help B2B sales teams increase conversions and scale without added headcount. Sales AI Platform CRM Pipeline Billing Automation Project Management AI-Powered Sales Autom","SaaS","AI & ML",0.78,"","","136.243.254.39","24940","HETZNER-AS, DE","DE","136.243.0.0/16","",\N,\N,\N,"","","","","",2420195,\N,\N,"","","","$1M-$10M","11-50",0.58,"tranco:beyond_1m:2420195→micro|mx:GoogleWorkspace→small|spf_includes:2→micro|subdomains:5→small|tech_count:3→small"
"2026-04-03 03:08:34","worker_dev@127.0.0.1","t4spatial.com","com","R13",1,"www","34.237.58.162","","10:aspmx.l.google.com|20:alt1.aspmx.l.google.com|30:alt2.aspmx.l.google.com|40:aspmx2.googlemail.com|50:aspmx3.googlemail.com","ALIAS for ec2-34-237-58-162.compute-1.amazonaws.com|google-site-verification=7XiOL-skHX2nKwZOu42RIpHxceDeI0YwOzx8uy7NR9c|google-site-verification=Nasv0M9u0jNOUgCJjnSfxETK3PHxTVAKR4XDeduXqPY|google-site-verification=fHckB_-9QuCGnS5ra4mzioidWvHjckmD4tIY-tuxPpQ|pardot525021=c6ef80f0059ae25912312538d2bdf2d41922a466376993851e1c8c079619cce6|v=spf1 include:stspg-customer.com ~all","",200,1347,"","text/html; charset=UTF-8","Fastly|Google Analytics|Google Tag Manager|HubSpot|Nginx|Open Graph|Vimeo|Wistia|WordPress|Google Search Console|Google Workspace","AddToAny Share|Avada Builder|Yoast SEO","en","t4 Spatial - Pipeline Inspection Software | CCTV Data Management","Looking for a better way to manage your CCTV sewer inspection data? t4 Vault works with your GIS and makes your data easier to understand and share.","/pricing|/demo|/contact","","","","t4 Spatial - Pipeline Inspection Software | CCTV Data Management Skip to content Search for: Asset Owners Engineers Project Managers Field Technicians About Pricing Blog Request Demo Home Craig Murray 2025-06-13T10:38:50-04:00 Upload, Organize, Store Share Wastewater Collection Inspection Data Cloud-based t4 Vault™ organizes data for large to small collection pipes and all the other critical assets in between. Keep eyes on your entire system using any desktop or mobile device. Anywhere, anytime.","SaaS","",0.78,"WebSite","website","34.237.58.162","14618","AMAZON-AES - Amazon.com, Inc., US","US","34.224.0.0/12","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","$1M-$10M","11-50",0.78,"mx:GoogleWorkspace→small|spf_includes:1→micro|martech:Pardot→enterprise|martech:HubSpot→small|tech_count:11→small|app_count:3→small|cdn:Fastly→mid_market|schema:website→small"
"2026-04-02 06:38:58","worker_dev@127.0.0.1","tabemail.com","com","R12",1,"app","172.190.172.231","","40:route2.mx.cloudflare.net|52:route3.mx.cloudflare.net|55:route1.mx.cloudflare.net","v=spf1 include:_spf.mx.cloudflare.net ~all|openai-domain-verification=dv-aPndHwdFADTg63p24znbGMoU","",200,1658,"","text/html; charset=UTF-8","Apache|Google Fonts|Open Graph","","en","TabEmail | #1 Cold Email Platform — Automate Outreach Until You Get a Reply","TabEmail is the cold email platform that automates follow-ups until you get a reply. Connect Gmail, Outlook, AWS SES & more. Built for high-growth sales teams. Start free.","/pricing.html","outreach@company.com|manoj@inuson.com|sales@company.com","","Send Emails. Automate Follow-Ups. Generate Replies.","TabEmail | #1 Cold Email Platform — Automate Outreach Until You Get a Reply T ""/> TabEmail Features How It Works Pricing Reviews FAQ Sign In Start Free → Features How It Works Pricing Reviews FAQ Sign In Start Free → Multi-Inbox Outbound Platform Send Emails. Automate Follow-Ups. Generate Replies. TabEmail connects multiple inboxes and runs controlled outreach campaigns that automatically follow up until prospects reply — all from one dashboard. Start Free → Book a Demo ✓ No credit card required","SaaS","",0.64,"","website","172.190.172.231","8075","MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US","GB","172.160.0.0/11","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.66,"spf_includes:1→micro|tech_count:3→small|emails:3→small"
